Run will be saved under: ./run_outputs/run_2023-01-01_to_2023-03-31

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 39132582, isPK: False, prob: 0.000780856644269079>
<pmid: 36199201, isPK: True, prob: 0.9999831914901733>
<pmid: 36197499, isPK: False, prob: 0.22538314759731293>
<pmid: 36196568, isPK: True, prob: 0.9999768733978271>
<pmid: 36194556, isPK: False, prob: 0.0009196181199513376>
<pmid: 36194537, isPK: True, prob: 0.99997878074646>
<pmid: 36191295, isPK: True, prob: 0.9999934434890747>
<pmid: 36190986, isPK: False, prob: 0.0010619810782372952>
<pmid: 36185739, isPK: False, prob: 0.0008479429525323212>
<pmid: 36181407, isPK: False, prob: 0.0008450087043456733>
<pmid: 36181377, isPK: True, prob: 0.9999840259552002>
<pmid: 36180798, isPK: False, prob: 0.0017927333246916533>
<pmid: 36180417, isPK: True, prob: 0.9999936819076538>
<pmid: 36180107, isPK: False, prob: 0.0013660052791237831>
<pmid: 36179060, isPK: True, prob: 0.9999938011169434>
<pmid: 36178248, isPK: True, prob: 0.9999914169311523>
<pmid: 36176049, isPK: True, prob: 0.9999927282333374>
<pmid: 36174960, isPK: True, prob: 0.9999908208847046>
<pmid: 36170906, isPK: False, prob: 0.0009009441128000617>
<pmid: 36162702, isPK: False, prob: 0.0009516706340946257>
<pmid: 36156156, isPK: True, prob: 0.999992847442627>
<pmid: 36153005, isPK: False, prob: 0.0015647418331354856>
<pmid: 36152865, isPK: True, prob: 0.999933123588562>
<pmid: 36152309, isPK: True, prob: 0.999992847442627>
<pmid: 36152089, isPK: False, prob: 0.0008528213365934789>
<pmid: 36151444, isPK: True, prob: 0.9999939203262329>
<pmid: 36149807, isPK: True, prob: 0.9999949932098389>
<pmid: 36149002, isPK: True, prob: 0.7267429828643799>
<pmid: 36138520, isPK: False, prob: 0.0010663372231647372>
<pmid: 36138312, isPK: False, prob: 0.000808109063655138>
<pmid: 36136033, isPK: False, prob: 0.0005389104480855167>
<pmid: 36131627, isPK: True, prob: 0.9999563694000244>
<pmid: 36127797, isPK: True, prob: 0.9999880790710449>
<pmid: 36123499, isPK: True, prob: 0.999992847442627>
<pmid: 36116963, isPK: False, prob: 0.05873686820268631>
<pmid: 36108304, isPK: True, prob: 0.9999674558639526>
<pmid: 36107386, isPK: False, prob: 0.0008863274124450982>
<pmid: 36107365, isPK: True, prob: 0.9999074935913086>
<pmid: 36100960, isPK: True, prob: 0.9999918937683105>
<pmid: 36098670, isPK: True, prob: 0.999991774559021>
<pmid: 36098504, isPK: True, prob: 0.9999904632568359>
<pmid: 36097977, isPK: False, prob: 0.0010364929912611842>
<pmid: 36097320, isPK: True, prob: 0.9999871253967285>
<pmid: 36095999, isPK: False, prob: 0.001159419771283865>
<pmid: 36088583, isPK: True, prob: 0.9999779462814331>
<pmid: 36076007, isPK: True, prob: 0.8160701394081116>
<pmid: 36073238, isPK: True, prob: 0.9999922513961792>
<pmid: 36070049, isPK: True, prob: 0.9988178610801697>
<pmid: 36066802, isPK: False, prob: 0.0009279024670831859>
<pmid: 36063026, isPK: True, prob: 0.9999884366989136>
<pmid: 36057843, isPK: True, prob: 0.9999911785125732>
<pmid: 36056681, isPK: True, prob: 0.999321460723877>
<pmid: 36053771, isPK: True, prob: 0.99998939037323>
<pmid: 36053283, isPK: True, prob: 0.9999909400939941>
<pmid: 36050545, isPK: True, prob: 0.9999920129776001>
<pmid: 36046982, isPK: True, prob: 0.9999922513961792>
<pmid: 36044144, isPK: True, prob: 0.9999902248382568>
<pmid: 36042292, isPK: False, prob: 0.000762914540246129>
<pmid: 36041016, isPK: True, prob: 0.999729573726654>
<pmid: 36029108, isPK: True, prob: 0.9999899864196777>
<pmid: 36017864, isPK: True, prob: 0.9999934434890747>
<pmid: 36002614, isPK: True, prob: 0.9999943971633911>
<pmid: 36001205, isPK: False, prob: 0.0008383200620301068>
<pmid: 36000498, isPK: True, prob: 0.9999932050704956>
<pmid: 35998099, isPK: True, prob: 0.999985933303833>
<pmid: 35996877, isPK: True, prob: 0.9999924898147583>
<pmid: 35993465, isPK: True, prob: 0.9999871253967285>
<pmid: 35986531, isPK: False, prob: 0.000781651702709496>
<pmid: 35981078, isPK: True, prob: 0.9999929666519165>
<pmid: 35977875, isPK: True, prob: 0.9979404807090759>
<pmid: 35976674, isPK: True, prob: 0.9999828338623047>
<pmid: 35975853, isPK: False, prob: 0.0007383102783933282>
<pmid: 35974267, isPK: False, prob: 0.12252684682607651>
<pmid: 35971551, isPK: False, prob: 0.045618195086717606>
<pmid: 35968821, isPK: True, prob: 0.9999896287918091>
<pmid: 35963895, isPK: False, prob: 0.0006754649220965803>
<pmid: 35961809, isPK: True, prob: 0.9999935626983643>
<pmid: 35953645, isPK: True, prob: 0.9999773502349854>
<pmid: 35944219, isPK: False, prob: 0.0011416334891691804>
<pmid: 35942921, isPK: True, prob: 0.9999791383743286>
<pmid: 35941837, isPK: True, prob: 0.9999933242797852>
<pmid: 35939394, isPK: True, prob: 0.9224298000335693>
<pmid: 35924629, isPK: True, prob: 0.9999765157699585>
<pmid: 35908879, isPK: True, prob: 0.9999808073043823>
<pmid: 35881530, isPK: True, prob: 0.9999294281005859>
<pmid: 35879533, isPK: True, prob: 0.9818418025970459>
<pmid: 35850595, isPK: False, prob: 0.0018231936264783144>
<pmid: 35840856, isPK: True, prob: 0.9999828338623047>
<pmid: 35831776, isPK: False, prob: 0.0009641015785746276>
<pmid: 35830878, isPK: True, prob: 0.9999914169311523>
<pmid: 35794768, isPK: False, prob: 0.0011990166967734694>
<pmid: 35794251, isPK: False, prob: 0.0012019783025607467>
<pmid: 35790794, isPK: False, prob: 0.0009974850108847022>
<pmid: 35787526, isPK: True, prob: 0.9999833106994629>
<pmid: 35780820, isPK: False, prob: 0.0008818443166092038>
<pmid: 35772770, isPK: True, prob: 0.9999951124191284>
<pmid: 35765468, isPK: False, prob: 0.0005721570923924446>
<pmid: 35763195, isPK: True, prob: 0.9999842643737793>
<pmid: 35717480, isPK: True, prob: 0.9999711513519287>
<pmid: 35714094, isPK: True, prob: 0.999991774559021>
<pmid: 35713145, isPK: False, prob: 0.0012319196248427033>
<pmid: 35708832, isPK: True, prob: 0.9999178647994995>
<pmid: 35672652, isPK: False, prob: 0.0007722224690951407>
<pmid: 35654608, isPK: True, prob: 0.9955102205276489>
<pmid: 35641803, isPK: False, prob: 0.0006518606096506119>
<pmid: 35616677, isPK: False, prob: 0.0010386740323156118>
<pmid: 35616667, isPK: False, prob: 0.0006923879263922572>
<pmid: 35598248, isPK: False, prob: 0.0006479123840108514>
<pmid: 35554935, isPK: False, prob: 0.0009019313147291541>
<pmid: 35550343, isPK: True, prob: 0.99998939037323>
<pmid: 35549606, isPK: False, prob: 0.000888968410436064>
<pmid: 35526522, isPK: True, prob: 0.9999935626983643>
<pmid: 35491671, isPK: False, prob: 0.0008944600122049451>
<pmid: 35482909, isPK: False, prob: 0.0007895356393419206>
<pmid: 35478298, isPK: True, prob: 0.9999933242797852>
<pmid: 35446797, isPK: True, prob: 0.9999772310256958>
<pmid: 35437940, isPK: True, prob: 0.9998007416725159>
<pmid: 35429164, isPK: True, prob: 0.9999912977218628>
<pmid: 35415961, isPK: True, prob: 0.999976634979248>
<pmid: 35410598, isPK: True, prob: 0.9999933242797852>
<pmid: 35342942, isPK: True, prob: 0.999969482421875>
<pmid: 35262954, isPK: False, prob: 0.0014544629957526922>
<pmid: 35238929, isPK: True, prob: 0.9999909400939941>
<pmid: 35227564, isPK: False, prob: 0.0006098318845033646>
<pmid: 35182418, isPK: False, prob: 0.2926115393638611>
<pmid: 35179421, isPK: False, prob: 0.0013385115889832377>
<pmid: 35169960, isPK: True, prob: 0.9997281432151794>
<pmid: 37197754, isPK: True, prob: 0.9992461204528809>
<pmid: 35094025, isPK: False, prob: 0.0010379960294812918>
<pmid: 35014597, isPK: False, prob: 0.0008658671285957098>
<pmid: 34961397, isPK: False, prob: 0.0008977678371593356>
<pmid: 34913841, isPK: False, prob: 0.0012569286627694964>
<pmid: 34895071, isPK: False, prob: 0.0009127028752118349>
<pmid: 34888759, isPK: False, prob: 0.0007016301969997585>
<pmid: 34882558, isPK: False, prob: 0.0008353560697287321>
<pmid: 34877907, isPK: False, prob: 0.0011446914868429303>
<pmid: 34845659, isPK: False, prob: 0.0007678520050831139>
<pmid: 34677729, isPK: False, prob: 0.0014748134417459369>
<pmid: 34658276, isPK: False, prob: 0.0038856850005686283>
<pmid: 34642899, isPK: False, prob: 0.0007910693529993296>
<pmid: 34373583, isPK: True, prob: 0.9999926090240479>
<pmid: 34219511, isPK: False, prob: 0.057813700288534164>
<pmid: 34159816, isPK: True, prob: 0.9999947547912598>
<pmid: 33475269, isPK: False, prob: 0.27364298701286316>
<pmid: 33226664, isPK: True, prob: 0.9999886751174927>
<pmid: 32646633, isPK: True, prob: 0.9999163150787354>

Found PMC article (PMCID = PMC11259592) for abstract PMID = 39035470
Found PMC article (PMCID = PMC12205767) for abstract PMID = 38975869
Found PMC article (PMCID = PMC11222773) for abstract PMID = 38966399
Found PMC article (PMCID = PMC11196052) for abstract PMID = 38919447
Found PMC article (PMCID = PMC10953761) for abstract PMID = 38550925
Found PMC article (PMCID = PMC10860405) for abstract PMID = 38348118
Found PMC article (PMCID = PMC10847229) for abstract PMID = 38328556
Found PMC article (PMCID = PMC10836608) for abstract PMID = 38313075
Found PMC article (PMCID = PMC10805834) for abstract PMID = 38269273
Found PMC article (PMCID = PMC10806122) for abstract PMID = 38269269
Found PMC article (PMCID = PMC10803641) for abstract PMID = 38264525
Found PMC article (PMCID = PMC10794771) for abstract PMID = 38239747
Found PMC article (PMCID = PMC10794428) for abstract PMID = 38239195
Found PMC article (PMCID = PMC10785304) for abstract PMID = 38223197
Found PMC article (PMCID = PMC10754993) for abstract PMID = 38161797
Found PMC article (PMCID = PMC10752084) for abstract PMID = 38157240
Found PMC article (PMCID = PMC10749172) for abstract PMID = 38143515
Found PMC article (PMCID = PMC10731924) for abstract PMID = 38130493
Found PMC article (PMCID = PMC10733441) for abstract PMID = 38130409
Found PMC article (PMCID = PMC10715382) for abstract PMID = 38094673
Found PMC article (PMCID = PMC10714982) for abstract PMID = 38089964
Found PMC article (PMCID = PMC10714946) for abstract PMID = 38089044
Found PMC article (PMCID = PMC10702772) for abstract PMID = 38078320
Found PMC article (PMCID = PMC10697989) for abstract PMID = 38074188
Found PMC article (PMCID = PMC10704167) for abstract PMID = 38074125
Found PMC article (PMCID = PMC10703149) for abstract PMID = 38074113
Found PMC article (PMCID = PMC12004181) for abstract PMID = 38058088
Found PMC article (PMCID = PMC10694292) for abstract PMID = 38053838
Found PMC article (PMCID = PMC10690594) for abstract PMID = 38045026
Found PMC article (PMCID = PMC10657815) for abstract PMID = 38027008
Found PMC article (PMCID = PMC10666625) for abstract PMID = 38026620
Found PMC article (PMCID = PMC10681087) for abstract PMID = 38025145
Found PMC article (PMCID = PMC10634207) for abstract PMID = 37954237
Found PMC article (PMCID = PMC10622746) for abstract PMID = 37929285
Found PMC article (PMCID = PMC10623319) for abstract PMID = 37928476
Found PMC article (PMCID = PMC10620511) for abstract PMID = 37927589
Found PMC article (PMCID = PMC10621790) for abstract PMID = 37927586
Found PMC article (PMCID = PMC10614689) for abstract PMID = 37908736
Found PMC article (PMCID = PMC10593454) for abstract PMID = 37876732
Found PMC article (PMCID = PMC12055827) for abstract PMID = 37874100
Found PMC article (PMCID = PMC10590544) for abstract PMID = 37872970
Found PMC article (PMCID = PMC10587432) for abstract PMID = 37869750
Found PMC article (PMCID = PMC10587682) for abstract PMID = 37869748
Found PMC article (PMCID = PMC10582325) for abstract PMID = 37860115
Found PMC article (PMCID = PMC10583566) for abstract PMID = 37860114
Found PMC article (PMCID = PMC10580085) for abstract PMID = 37854715
Found PMC article (PMCID = PMC10569162) for abstract PMID = 37842056
Found PMC article (PMCID = PMC10571049) for abstract PMID = 37841465
Found PMC article (PMCID = PMC10565828) for abstract PMID = 37830105
Found PMC article (PMCID = PMC10572049) for abstract PMID = 37824334
Found PMC article (PMCID = PMC10572082) for abstract PMID = 37823690
Found PMC article (PMCID = PMC10552644) for abstract PMID = 37809085
Found PMC article (PMCID = PMC10556534) for abstract PMID = 37808183
Found PMC article (PMCID = PMC10544331) for abstract PMID = 37790938
Found PMC article (PMCID = PMC10544162) for abstract PMID = 37789969
Found PMC article (PMCID = PMC10524596) for abstract PMID = 37771727
Found PMC article (PMCID = PMC10514676) for abstract PMID = 37744730
Found PMC article (PMCID = PMC10507324) for abstract PMID = 37732140
Found PMC article (PMCID = PMC10507317) for abstract PMID = 37731733
Found PMC article (PMCID = PMC10507354) for abstract PMID = 37731600
Found PMC article (PMCID = PMC10511078) for abstract PMID = 37729151
Found PMC article (PMCID = PMC10501077) for abstract PMID = 37719449
Found PMC article (PMCID = PMC12205803) for abstract PMID = 37711012
Found PMC article (PMCID = PMC10493391) for abstract PMID = 37701025
Found PMC article (PMCID = PMC10498806) for abstract PMID = 37698932
Found PMC article (PMCID = PMC10495004) for abstract PMID = 37695751
Found PMC article (PMCID = PMC12110941) for abstract PMID = 37691197
Found PMC article (PMCID = PMC11510236) for abstract PMID = 37691187
Found PMC article (PMCID = PMC10469630) for abstract PMID = 37663251
Found PMC article (PMCID = PMC10450632) for abstract PMID = 37637412
Found PMC article (PMCID = PMC10445762) for abstract PMID = 37621871
Found PMC article (PMCID = PMC10443866) for abstract PMID = 37607177
Found PMC article (PMCID = PMC10420079) for abstract PMID = 37576809
Found PMC article (PMCID = PMC10398570) for abstract PMID = 37547336
Found PMC article (PMCID = PMC10404122) for abstract PMID = 37546521
Found PMC article (PMCID = PMC10403107) for abstract PMID = 37540701
Found PMC article (PMCID = PMC10390690) for abstract PMID = 37534261
Found PMC article (PMCID = PMC10375416) for abstract PMID = 37521700
Found PMC article (PMCID = PMC10382785) for abstract PMID = 37519413
Found PMC article (PMCID = PMC10361697) for abstract PMID = 37484782
Found PMC article (PMCID = PMC10359479) for abstract PMID = 37483270
Found PMC article (PMCID = PMC10330959) for abstract PMID = 37435499
Found PMC article (PMCID = PMC10332602) for abstract PMID = 37428729
Found PMC article (PMCID = PMC10329437) for abstract PMID = 37427084
Found PMC article (PMCID = PMC10324452) for abstract PMID = 37408314
Found PMC article (PMCID = PMC10578235) for abstract PMID = 37393513
Found PMC article (PMCID = PMC10288421) for abstract PMID = 37359445
Found PMC article (PMCID = PMC10277867) for abstract PMID = 37342592
Found PMC article (PMCID = PMC12125134) for abstract PMID = 37334571
Found PMC article (PMCID = PMC10272745) for abstract PMID = 37334053
Found PMC article (PMCID = PMC10272808) for abstract PMID = 37332991
Found PMC article (PMCID = PMC10276593) for abstract PMID = 37332615
Found PMC article (PMCID = PMC10259522) for abstract PMID = 37313228
Found PMC article (PMCID = PMC10250603) for abstract PMID = 37305528
Found PMC article (PMCID = PMC10232755) for abstract PMID = 37274110
Found PMC article (PMCID = PMC11578141) for abstract PMID = 37269321
Found PMC article (PMCID = PMC10227503) for abstract PMID = 37261288
Found PMC article (PMCID = PMC11124240) for abstract PMID = 37259926
Found PMC article (PMCID = PMC9962663) for abstract PMID = 37259312
Found PMC article (PMCID = PMC12011033) for abstract PMID = 37257430
Found PMC article (PMCID = PMC10213937) for abstract PMID = 37251310
Found PMC article (PMCID = PMC12220524) for abstract PMID = 37231811
Found PMC article (PMCID = PMC12238140) for abstract PMID = 37231707
Found PMC article (PMCID = PMC10202413) for abstract PMID = 37223462
Found PMC article (PMCID = PMC10610233) for abstract PMID = 37216287
Found PMC article (PMCID = PMC10195037) for abstract PMID = 37215599
Found PMC article (PMCID = PMC10193296) for abstract PMID = 37215094
Found PMC article (PMCID = PMC10192552) for abstract PMID = 37214474
Found PMC article (PMCID = PMC10194656) for abstract PMID = 37214472
Found PMC article (PMCID = PMC10191279) for abstract PMID = 37195991
Found PMC article (PMCID = PMC10175687) for abstract PMID = 37188268
Found PMC article (PMCID = PMC10165228) for abstract PMID = 37168943
Found PMC article (PMCID = PMC10830599) for abstract PMID = 37165496
Found PMC article (PMCID = PMC10898273) for abstract PMID = 37158362
Found PMC article (PMCID = PMC10154607) for abstract PMID = 37153145
Found PMC article (PMCID = PMC10133723) for abstract PMID = 37124198
Found PMC article (PMCID = PMC10139987) for abstract PMID = 37123241
Found PMC article (PMCID = PMC10132675) for abstract PMID = 37122939
Found PMC article (PMCID = PMC11932312) for abstract PMID = 37121743
Found PMC article (PMCID = PMC10126473) for abstract PMID = 37113753
Found PMC article (PMCID = PMC10146788) for abstract PMID = 37111575
Found PMC article (PMCID = PMC10142039) for abstract PMID = 37111566
Found PMC article (PMCID = PMC10143161) for abstract PMID = 37111559
Found PMC article (PMCID = PMC10135361) for abstract PMID = 37107043
Found PMC article (PMCID = PMC10135101) for abstract PMID = 37107004
Found PMC article (PMCID = PMC10143874) for abstract PMID = 37104130
Found PMC article (PMCID = PMC10141208) for abstract PMID = 37104129
Found PMC article (PMCID = PMC10113450) for abstract PMID = 37089960
Found PMC article (PMCID = PMC10120294) for abstract PMID = 37089201
Found PMC article (PMCID = PMC11201070) for abstract PMID = 37087206
Found PMC article (PMCID = PMC10106704) for abstract PMID = 37077814
Found PMC article (PMCID = PMC10101232) for abstract PMID = 37063687
Found PMC article (PMCID = PMC10090294) for abstract PMID = 37063261
Found PMC article (PMCID = PMC12188251) for abstract PMID = 37060784
Found PMC article (PMCID = PMC10083270) for abstract PMID = 37050904
Found PMC article (PMCID = PMC10093626) for abstract PMID = 37046647
Found PMC article (PMCID = PMC11299405) for abstract PMID = 37037169
Found PMC article (PMCID = PMC10076747) for abstract PMID = 37033628
Found PMC article (PMCID = PMC11492454) for abstract PMID = 37031476
Found PMC article (PMCID = PMC10070753) for abstract PMID = 37025491
Found PMC article (PMCID = PMC10067675) for abstract PMID = 37021060
Found PMC article (PMCID = PMC10069443) for abstract PMID = 37021042
Found PMC article (PMCID = PMC10069423) for abstract PMID = 37020854
Found PMC article (PMCID = PMC9959027) for abstract PMID = 37009844
Found PMC article (PMCID = PMC10050386) for abstract PMID = 37007022
Found PMC article (PMCID = PMC11121054) for abstract PMID = 37005624
Found PMC article (PMCID = PMC11858837) for abstract PMID = 37003576
Found PMC article (PMCID = PMC11562712) for abstract PMID = 37003113
Found PMC article (PMCID = PMC10188103) for abstract PMID = 37002647
Found PMC article (PMCID = PMC11911540) for abstract PMID = 37001861
Found PMC article (PMCID = PMC11899226) for abstract PMID = 37001831
Found PMC article (PMCID = PMC12155451) for abstract PMID = 37001300
Found PMC article (PMCID = PMC10064968) for abstract PMID = 37000342
Found PMC article (PMCID = PMC10850432) for abstract PMID = 37000176
Found PMC article (PMCID = PMC11517518) for abstract PMID = 36999656
Found PMC article (PMCID = PMC10043195) for abstract PMID = 36998614
Found PMC article (PMCID = PMC10043346) for abstract PMID = 36998611
Found PMC article (PMCID = PMC10043246) for abstract PMID = 36998606
