Run will be saved under: ./run_outputs/run_2000-07-01_to_2000

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 16649325, isPK: True, prob: 0.9999332427978516>
saving PMC12091750 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7227852 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12084590 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11403782 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4743575 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014399 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014392 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014402 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014401 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2014390 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8204947 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11120828 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12057349 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7463851 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12139803 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2229499 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2229498 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4633286 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6890626 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10973451 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11164052 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11766680 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3005109 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9323747 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6443089 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5333645 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11489945 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4669430 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4669430 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11798492 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2535633 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12184791 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8163903 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9609936 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11994644 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11957910 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11946379 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12185290 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1572206 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90032 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90015 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90013 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC90012 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9475242 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11468282 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11205716 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9445339 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6241246 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6772321 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9760550 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10753914 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6648370 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9942446 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC1572173 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12244215 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7918334 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12177338 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4993497 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9041560 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9698634 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6466418 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11010875 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12226226 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11001372 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11643969 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8143787 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12164722 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC89987 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC89986 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC89978 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC89969 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8548983 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7665703 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10900932 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC6496246 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11682098 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11447034 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11878682 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3556628 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
Retrieved 454 papers from PMC

Extracting tables...
./run_outputs/run_2000-07-01_to_2000/fulltexts
Paper PMC12177338 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12177338.xlsx
No tables found for PMC3223599, skipping
Paper PMC12197952 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12197952.xlsx
Paper PMC3560692 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3560692.xlsx
Paper PMC11428266 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11428266.xlsx
No tables found for PMC11528112, skipping
No tables found for PMC6062484, skipping
No tables found for PMC6241246, skipping
Paper PMC4633286 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4633286.xlsx
Paper PMC11941615 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11941615.xlsx
Paper PMC8698708 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8698708.xlsx
No tables found for PMC8989037, skipping
Paper PMC8069766 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8069766.xlsx
No tables found for PMC89978, skipping
Paper PMC9359323 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9359323.xlsx
No tables found for PMC2229498, skipping
No tables found for PMC101597, skipping
Paper PMC10034409 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10034409.xlsx
Paper PMC11494824 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11494824.xlsx
No tables found for PMC2015016, skipping
Paper PMC11682098 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11682098.xlsx
Paper PMC10472072 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10472072.xlsx
Paper PMC11661780 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11661780.xlsx
Paper PMC6584220 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6584220.xlsx
Paper PMC9890216 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9890216.xlsx
No tables found for PMC6936607, skipping
Paper PMC10728173 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10728173.xlsx
Paper PMC9773989 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9773989.xlsx
Paper PMC8191022 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8191022.xlsx
No tables found for PMC11271513, skipping
No tables found for PMC2766038, skipping
Paper PMC8104087 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8104087.xlsx
No tables found for PMC12169130, skipping
Paper PMC6561612 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6561612.xlsx
No tables found for PMC7936695, skipping
Paper PMC9987070 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9987070.xlsx
Paper PMC10076201 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10076201.xlsx
No tables found for PMC90066, skipping
No tables found for PMC4011349, skipping
No tables found for PMC10586510, skipping
No tables found for PMC8280924, skipping
Paper PMC11597427 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11597427.xlsx
Paper PMC11839822 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11839822.xlsx
Paper PMC11447034 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11447034.xlsx
Paper PMC12217460 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12217460.xlsx
Paper PMC11744176 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11744176.xlsx
No tables found for PMC2645029, skipping
Paper PMC8750486 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8750486.xlsx
Paper PMC9798894 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9798894.xlsx
No tables found for PMC5258186, skipping
No tables found for PMC4158851, skipping
Paper PMC12184791 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12184791.xlsx
No tables found for PMC10442412, skipping
No tables found for PMC6145493, skipping
No tables found for PMC11115711, skipping
Paper PMC11815851 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11815851.xlsx
Paper PMC12146923 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12146923.xlsx
No tables found for PMC4656629, skipping
Paper PMC10993957 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10993957.xlsx
No tables found for PMC6500888, skipping
Paper PMC7026299 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7026299.xlsx
No tables found for PMC4126357, skipping
No tables found for PMC3797507, skipping
Paper PMC7665703 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7665703.xlsx
Paper PMC11660086 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11660086.xlsx
No tables found for PMC12202450, skipping
No tables found for PMC3675172, skipping
Paper PMC11836883 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11836883.xlsx
Paper PMC11370030 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11370030.xlsx
Paper PMC10693037 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10693037.xlsx
No tables found for PMC4868413, skipping
Paper PMC11360371 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11360371.xlsx
Paper PMC1936362 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC1936362.xlsx
Paper PMC10688535 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10688535.xlsx
No tables found for PMC6772321, skipping
Paper PMC12014686 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12014686.xlsx
No tables found for PMC9205562, skipping
No tables found for PMC10989013, skipping
Paper PMC7090159 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7090159.xlsx
Paper PMC10761441 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10761441.xlsx
Paper PMC8367929 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8367929.xlsx
No tables found for PMC90015, skipping
Paper PMC10743586 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10743586.xlsx
No tables found for PMC12149529, skipping
No tables found for PMC1550297, skipping
Paper PMC6208854 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6208854.xlsx
Paper PMC10223163 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10223163.xlsx
Paper PMC7125253 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7125253.xlsx
No tables found for PMC9698634, skipping
No tables found for PMC1572173, skipping
No tables found for PMC10805516, skipping
Paper PMC2229499 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC2229499.xlsx
Paper PMC8747035 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8747035.xlsx
Paper PMC11930018 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11930018.xlsx
Paper PMC11010875 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11010875.xlsx
Paper PMC4588373 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4588373.xlsx
Paper PMC10900932 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10900932.xlsx
No tables found for PMC8063850, skipping
No tables found for PMC9513844, skipping
Paper PMC4327399 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4327399.xlsx
No tables found for PMC3462531, skipping
No tables found for PMC3764999, skipping
No tables found for PMC2628257, skipping
No tables found for PMC4327221, skipping
No tables found for PMC2669956, skipping
Paper PMC6044386 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6044386.xlsx
Paper PMC11994644 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11994644.xlsx
No tables found for PMC5805816, skipping
Paper PMC5805816 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC5805816.xlsx
No tables found for PMC8402242, skipping
Paper PMC3630939 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3630939.xlsx
Paper PMC7464243 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7464243.xlsx
Paper PMC12037421 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12037421.xlsx
Paper PMC10537237 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10537237.xlsx
No tables found for PMC10291448, skipping
Paper PMC11697095 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11697095.xlsx
No tables found for PMC2477194, skipping
No tables found for PMC6135671, skipping
No tables found for PMC11034278, skipping
Paper PMC1090550 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC1090550.xlsx
Paper PMC4893407 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4893407.xlsx
Paper PMC7518982 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7518982.xlsx
Paper PMC8642715 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8642715.xlsx
No tables found for PMC5876338, skipping
Paper PMC4630059 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4630059.xlsx
No tables found for PMC3306016, skipping
No tables found for PMC6601116, skipping
No tables found for PMC11773346, skipping
No tables found for PMC11773346, skipping
No tables found for PMC11773346, skipping
Paper PMC11773346 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11773346.xlsx
No tables found for PMC11141165, skipping
No tables found for PMC7881070, skipping
Paper PMC12091750 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12091750.xlsx
Paper PMC11649407 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11649407.xlsx
No tables found for PMC2014392, skipping
Paper PMC12227894 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12227894.xlsx
No tables found for PMC11429896, skipping
Paper PMC4136861 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4136861.xlsx
Paper PMC11878682 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11878682.xlsx
No tables found for PMC8786266, skipping
No tables found for PMC3028085, skipping
No tables found for PMC3005109, skipping
Paper PMC11783651 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11783651.xlsx
Paper PMC9831018 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9831018.xlsx
Paper PMC6135211 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6135211.xlsx
Paper PMC9229021 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9229021.xlsx
No tables found for PMC5040175, skipping
No tables found for PMC8204947, skipping
No tables found for PMC8548983, skipping
No tables found for PMC10872615, skipping
No tables found for PMC5841591, skipping
Paper PMC8471455 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8471455.xlsx
Paper PMC8234378 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8234378.xlsx
No tables found for PMC90210, skipping
No tables found for PMC5527631, skipping
No tables found for PMC11984511, skipping
No tables found for PMC11384506, skipping
No tables found for PMC2637614, skipping
No tables found for PMC10911495, skipping
No tables found for PMC10372917, skipping
Paper PMC12223813 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12223813.xlsx
Paper PMC8099444 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8099444.xlsx
No tables found for PMC12129159, skipping
Paper PMC11813620 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11813620.xlsx
Paper PMC12103788 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12103788.xlsx
No tables found for PMC3873237, skipping
Paper PMC5219678 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC5219678.xlsx
Paper PMC10720383 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10720383.xlsx
Paper PMC11931805 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11931805.xlsx
Paper PMC12197660 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12197660.xlsx
Paper PMC2535633 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC2535633.xlsx
Paper PMC6963224 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6963224.xlsx
Paper PMC11468282 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11468282.xlsx
Paper PMC11505664 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11505664.xlsx
Paper PMC11775835 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11775835.xlsx
Paper PMC6269082 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6269082.xlsx
Paper PMC6704181 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6704181.xlsx
Paper PMC11696210 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11696210.xlsx
Paper PMC7843972 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7843972.xlsx
Paper PMC5039400 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC5039400.xlsx
Paper PMC11996930 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11996930.xlsx
No tables found for PMC11881810, skipping
No tables found for PMC5932251, skipping
No tables found for PMC4743575, skipping
No tables found for PMC6189912, skipping
Paper PMC7700927 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7700927.xlsx
No tables found for PMC90127, skipping
Paper PMC9056471 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9056471.xlsx
No tables found for PMC4659047, skipping
No tables found for PMC10842870, skipping
No tables found for PMC6730084, skipping
No tables found for PMC5333645, skipping
Paper PMC11994927 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11994927.xlsx
Paper PMC10226915 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10226915.xlsx
No tables found for PMC3546264, skipping
Paper PMC10326127 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10326127.xlsx
Paper PMC11855760 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11855760.xlsx
No tables found for PMC2014399, skipping
No tables found for PMC10836770, skipping
Paper PMC10825104 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10825104.xlsx
No tables found for PMC2014390, skipping
No tables found for PMC3456842, skipping
No tables found for PMC11433177, skipping
Paper PMC9207260 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9207260.xlsx
Paper PMC10973451 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10973451.xlsx
Paper PMC5620613 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC5620613.xlsx
Paper PMC3852544 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3852544.xlsx
Paper PMC4227173 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC4227173.xlsx
No tables found for PMC12154943, skipping
No tables found for PMC1772646, skipping
No tables found for PMC11671133, skipping
No tables found for PMC7976526, skipping
No tables found for PMC10173801, skipping
No tables found for PMC6772736, skipping
No tables found for PMC6494138, skipping
No tables found for PMC7007434, skipping
Paper PMC12245804 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12245804.xlsx
Paper PMC8224090 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8224090.xlsx
No tables found for PMC3994537, skipping
Paper PMC9607602 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9607602.xlsx
Paper PMC7432485 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7432485.xlsx
No tables found for PMC11944384, skipping
Paper PMC7154660 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7154660.xlsx
Paper PMC11153357 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11153357.xlsx
Paper PMC11224448 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11224448.xlsx
No tables found for PMC6869125, skipping
Paper PMC11986078 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11986078.xlsx
No tables found for PMC11633575, skipping
Paper PMC8658792 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8658792.xlsx
Paper PMC12162170 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12162170.xlsx
No tables found for PMC2801536, skipping
Paper PMC6890626 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6890626.xlsx
No tables found for PMC5908182, skipping
No tables found for PMC7918334, skipping
No tables found for PMC8143787, skipping
Paper PMC10745436 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10745436.xlsx
No tables found for PMC2014401, skipping
Paper PMC10365144 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10365144.xlsx
Paper PMC12250743 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12250743.xlsx
Paper PMC11946379 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11946379.xlsx
Paper PMC3777470 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC3777470.xlsx
Paper PMC12146887 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12146887.xlsx
Paper PMC7444217 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7444217.xlsx
Paper PMC12059369 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12059369.xlsx
Paper PMC6466418 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6466418.xlsx
No tables found for PMC2013984, skipping
Paper PMC9323747 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9323747.xlsx
Paper PMC12222255 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12222255.xlsx
No tables found for PMC1572517, skipping
Paper PMC7566506 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7566506.xlsx
Paper PMC12095442 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12095442.xlsx
Paper PMC11435088 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11435088.xlsx
Paper PMC10176246 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10176246.xlsx
No tables found for PMC12226226, skipping
No tables found for PMC11159627, skipping
No tables found for PMC4963464, skipping
No tables found for PMC1572206, skipping
Paper PMC10545369 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10545369.xlsx
Paper PMC11164052 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11164052.xlsx
No tables found for PMC4057541, skipping
Paper PMC9099212 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9099212.xlsx
Paper PMC11707065 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11707065.xlsx
No tables found for PMC7348097, skipping
No tables found for PMC7227852, skipping
No tables found for PMC10362388, skipping
No tables found for PMC90013, skipping
Paper PMC9584981 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9584981.xlsx
No tables found for PMC7940185, skipping
Paper PMC6556165 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6556165.xlsx
No tables found for PMC4460601, skipping
Paper PMC12057349 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12057349.xlsx
Paper PMC9793461 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9793461.xlsx
No tables found for PMC3675903, skipping
No tables found for PMC8163903, skipping
No tables found for PMC10019944, skipping
No tables found for PMC2015017, skipping
Paper PMC12021142 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12021142.xlsx
Paper PMC10832207 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC10832207.xlsx
Paper PMC6945475 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6945475.xlsx
No tables found for PMC6496246, skipping
No tables found for PMC7194852, skipping
Paper PMC11209072 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11209072.xlsx
Paper PMC9920539 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9920539.xlsx
No tables found for PMC8145123, skipping
Paper PMC11545540 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11545540.xlsx
No tables found for PMC4957668, skipping
Paper PMC11984981 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11984981.xlsx
No tables found for PMC11881564, skipping
Paper PMC7393056 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7393056.xlsx
No tables found for PMC7030971, skipping
Paper PMC12119765 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12119765.xlsx
Paper PMC6300973 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6300973.xlsx
Paper PMC6491397 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC6491397.xlsx
No tables found for PMC2750978, skipping
Paper PMC8743978 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC8743978.xlsx
No tables found for PMC89987, skipping
No tables found for PMC5853366, skipping
Paper PMC12232707 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC12232707.xlsx
Paper PMC9414636 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9414636.xlsx
No tables found for PMC101583, skipping
No tables found for PMC7976173, skipping
Paper PMC7695171 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC7695171.xlsx
No tables found for PMC11627513, skipping
No tables found for PMC10990219, skipping
Paper PMC11862798 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11862798.xlsx
Paper PMC11440959 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11440959.xlsx
Paper PMC11766680 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC11766680.xlsx
No tables found for PMC10685450, skipping
Paper PMC9470242 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9470242.xlsx
Paper PMC9395824 tables written to ./run_outputs/run_2000-07-01_to_2000/tables/PMC9395824.xlsx
